pos_x,pos_y,rotation,side,designator,mpn,pack,footprint,value,mount_type
71.048,-57.799,0.0,top,J1,111-036-113L001,,111-036-113L001,111-036-113L001,tht
69.27,-46.877,-90.0,bottom,J2,,,PinHeader_2x17_P2.54mm_Vertical,Standard Floppy,tht
74.422,-40.64,-90.0,bottom,J3,,,PinHeader_2x13_P2.54mm_Vertical,CPC Floppy,tht
